Letter,Input,S1_MeanAccelMag,S1_StdAccelMag,S1_MeanGyroMag,S1_StdGyroMag,S1_MeanVelMag,S1_StdVelMag,S2_MeanAccelMag,S2_StdAccelMag,S2_MeanGyroMag,S2_StdGyroMag,S2_MeanVelMag,S2_StdVelMag,S3_MeanAccelMag,S3_StdAccelMag,S3_MeanGyroMag,S3_StdGyroMag,S3_MeanVelMag,S3_StdVelMag,S4_MeanAccelMag,S4_StdAccelMag,S4_MeanGyroMag,S4_StdGyroMag,S4_MeanVelMag,S4_StdVelMag,S5_MeanAccelMag,S5_StdAccelMag,S5_MeanGyroMag,S5_StdGyroMag,S5_MeanVelMag,S5_StdVelMag
I,31,2014.2238091127629,989.7506993194154,3034.3022507011597,2092.042850634249,648.4216162876687,398.94595645027175,5144.8574365883305,6320.050945774231,4336.658609803189,4141.406332940523,2288.6304791249754,1094.0753388630828,6979.777151590943,8518.534522682236,4044.989398816738,3229.7781049493483,3148.8872158515496,1481.8701814135466,4895.905407736745,5659.1772580909765,4394.201860219293,4121.997143272337,2092.1977534109556,1051.165794052588,2136.262450532345,1611.201180003769,2362.5351369968926,1974.3093590430742,814.5882462583024,400.6857230990661
I,32,2342.7354021367605,1838.6368144837936,3188.384524619283,2289.7564208706276,820.9398481123688,462.1879816918345,3498.492914856603,3145.0404329194484,4400.365629838572,3622.9534152035935,1457.3418608227223,666.5000368249432,3764.358958759047,3769.752727913398,3263.7804290166973,2477.879807903843,1534.3321090766144,841.1240095040001,3013.4045160720298,2904.2334139178097,3384.028384776564,2566.670724845032,1190.1058290832514,660.24849149392,1984.3925315955858,1691.7815404323521,1926.0093810385465,1240.8844458294716,702.803628920331,456.7402008620111
I,33,2646.9577050987386,1755.1861460877647,2642.6184139723027,1557.7579680054632,969.4981829249524,556.0013564525416,3895.3760872006624,4079.4442194084795,5219.334104279901,8437.198108030338,1767.271767791969,746.7681784101266,3524.1085157026464,3548.1168483509796,2741.5816544817576,2852.564706857509,1655.7447707785007,655.4375508974089,2698.0019079865665,2529.359939688467,3567.3486836527354,3533.784138567478,1155.8089391653996,547.8246495797358,1685.8261629393578,1122.5883699509636,1914.9389434275138,904.4323664291969,590.021307000964,354.88573926310954
I,34,3148.2065652527126,1971.2003760398673,2371.9069015907116,1330.257362387576,922.0007503696481,685.272993421985,3516.36686704029,3280.4404515828746,4652.393909382105,3201.341892385799,1472.6529139445015,656.1633307538139,3966.6855382915996,3806.109081504139,3957.2584496871186,3434.6160538522936,1626.6377514684987,832.9440692293806,4122.3631734819755,3497.454412271819,4073.4817728473627,3022.9938124366563,1543.7865594207392,863.7075281910022,1793.4143719054566,889.5621904301897,1766.7656018944717,1107.307881965294,567.6810939164278,373.59529323861307
I,35,3863.525836631672,2600.521891790096,2979.66730391784,2545.1209097924975,1372.7708996438496,798.9745447656184,3553.929205800585,2814.853140069233,4574.040437205229,3753.802445196257,1465.7536722535124,750.0597821463923,4539.520761440168,4544.658926306097,4161.788135914023,4049.8285896461452,1997.828144705311,967.9962761560489,4011.564820979953,3839.4692585142648,4633.933866913191,4936.967807857872,1716.7682811260715,827.4798774479216,2202.89795529586,1175.034083996426,2797.5057665246304,1558.5638276988977,747.5224192789817,461.9337733618301
I,36,3496.9725688771346,1729.8516851224138,4238.425243664784,3931.595602947373,1195.2544490433174,706.6417224267326,6958.891111868711,6421.734695014631,6306.529584551887,5824.874358015957,3246.191249870639,1303.0445449504514,5083.519658628873,4221.188266392981,4898.100272864913,5132.997500677423,2247.1620045072877,1008.7768873045687,4049.7838961084253,3259.6719765677126,5211.137011554291,5628.315765778339,1743.9875909402274,806.9651427070892,2160.128303881505,1709.076712956447,2832.707990044221,1591.841044793616,755.2372293287365,470.2105112491004
I,37,2490.3603571315953,1269.350933204602,3020.493595771857,2116.698409469615,883.1360214484823,498.0807488389903,4527.500245424589,4485.8276301793285,3976.4665919210147,3665.2350631761765,2169.8055740043847,785.55023314319,3883.570691830406,4572.678283189832,3527.0570551868736,2849.851541871348,1775.0641716379964,770.6923345689746,3108.326200457418,3265.921804261387,3470.8797959540334,3301.3186387469614,1346.3928493398869,659.8325948914185,1713.4329759916473,1458.651067522458,2602.7546011783757,2169.4238330245184,620.8938795341746,356.3875651856213
I,38,2584.802826143408,1686.229328994444,2666.8816253665905,1443.2449731532251,839.5881141786722,524.0791618027694,4173.80431983254,3979.803575523197,4481.215030481084,3789.363490494204,1871.7247509279882,771.672699181329,4925.646824393345,4975.876140072596,3285.2014917008246,3016.661907668255,2083.4840010213757,1018.3032452217684,3632.1859178108252,3094.8663070408606,4027.5127151611223,3421.6705237304022,1435.81008614216,796.8026759336129,1982.3874052071658,1094.9372930337154,2372.3184144645875,1418.5013867255213,697.2998972671068,407.3968485579728
I,39,2934.476321099578,1862.7237371402898,2623.5025236248375,1396.5324610563514,989.2684079209662,604.5019152704306,4699.9330891607515,3930.877568356954,4229.200496175432,2762.815339585597,2042.1982544935936,935.3043202117527,4287.215440832753,3395.742741122363,4017.733059733245,3164.1537619838477,1762.057695583579,900.9746455027716,4184.696709646063,3239.389209137644,4321.920892479833,3439.3740099611623,1718.3796139403612,865.5726945072795,3008.5397749609465,2876.083956089936,4348.7986577934425,4866.930454246696,881.4108004843723,700.1943540186685
I,40,3323.159205193551,2502.583944034119,2957.736645072653,2231.6341478038835,1212.0288321874148,716.6955537140293,6678.147099081165,7511.288060182076,5206.031344770621,4047.7691633498307,2878.457304959562,1543.9888523250472,10243.278994206987,11778.323201833015,5268.088656069454,4769.9916246564135,4715.011879649182,2322.2844167899902,7633.448425427333,9739.191477547867,5053.066224210514,4875.347556456145,3507.736804910787,1750.0698739118882,2869.9345497624945,2046.4783605207135,3354.5415081434194,2871.2034532827647,1209.335883543008,550.4584884179401
J,1,6076.125515277992,3292.141661986578,5538.438210019424,3044.4106634202362,2045.7790890009842,1274.7216523070656,6325.591497520455,5971.287022618904,6138.585579934566,4143.248172819173,2593.6452590542167,1345.3533545765213,5491.657595250585,3690.483688695367,5819.860880923754,4257.671298866716,2058.233071699853,1078.4199522067406,5086.435533649496,2943.057434374627,5939.902204256901,4410.599724398487,1880.2320416819762,985.798593815675,5358.721359790341,3726.576228675158,6364.831849319176,3078.0544126756813,1951.4914583641175,999.0037498103804
J,2,5744.910683606811,3419.8011985172943,5407.451124489477,3692.491485096139,1725.3157161216272,1220.8627427035578,5246.082332561586,4108.134754360571,5920.742887395906,3688.0068006107026,2035.7566885987585,1122.6891739244825,5323.279846864451,3414.784425401812,5604.647078879278,2959.8547255245467,1962.204596266167,1101.6445123904834,5246.519136598171,4118.137679741801,5980.84538404116,3163.6977956488736,1919.9176062665615,1144.5001967481317,3574.2316188857244,2272.1624797882596,5950.765252547704,3310.0625800837747,1181.5581279627377,782.4927768143234
J,3,7005.512046009784,5111.166058074401,4815.037558828509,3471.7782944509563,2298.2193465664095,1563.983650734745,7106.554712227822,5007.199478961523,5705.179610152172,4052.1358322992974,2993.6390422538047,1362.5456671794777,7198.585416122494,6444.98983760165,6871.961264028994,5235.017676492126,2828.910634042183,1526.5036016349754,7252.189515920251,6360.8619482878585,6590.439113980632,4606.557015267929,2964.833262088091,1500.4926361474556,3652.260921452087,2200.5483774809295,5518.56997405816,4096.930558835934,1236.4245395691028,750.0759803735058
J,4,6556.6875766030125,3763.9573619821617,5143.977384881267,2622.311195792765,1978.5477763039755,1282.798141930352,6501.262593523571,4583.404977748658,6597.7058196327525,3254.606938454182,2680.03257004338,1182.9735970666788,7807.834093417752,6105.25083593323,5869.211399173779,2589.071374655126,3028.3542290120845,1598.7999247170042,6590.2337835415365,6594.770593301013,6506.804721187209,3732.9889174541954,2549.4887981653337,1413.9191930565516,4861.837720629137,3686.9894193322107,6952.955424742999,5154.715843190282,1785.8421296800454,993.4063675765642
J,5,7599.1939167494575,6105.194289753444,6418.054522068056,4360.230953087437,2816.1236315025135,1608.8284470615752,6148.01195417314,6422.010667333416,7096.58086711059,4958.376548484383,2583.7244678275647,1205.7715945641667,5930.775094111312,4631.506319014254,6704.997342750054,4154.974339116275,2368.2677829274203,1207.6939661994659,5706.150535276315,4429.41046514836,7056.312040970648,5003.931080206107,2185.187551795061,1155.9006442033433,5981.868340163549,4863.004026417106,9354.771144177417,7075.672489863811,2356.682336199649,1253.349984248626
J,6,7515.986879259287,6219.80817475927,5568.463697498219,3606.2989146969603,3037.594670635961,1499.9502292229768,7033.845457465003,7278.219705429271,5527.541189253931,3369.487149567606,3289.3784539719054,1258.6170824895005,8501.773264977637,10081.305066850795,5507.807396474711,2874.91555781878,3893.100215320511,1629.80467602451,7916.575489672394,8378.61560857868,5920.090663739089,3943.4658735190364,3560.404541537474,1574.9054442844758,4274.184190784487,3559.4520650302293,9935.404842909138,8862.169243545715,1628.929263348218,949.1357597692727
J,7,4923.821809691048,3102.519183890855,5646.789665605384,4237.5706303744655,1720.6933214458109,985.1449102205787,6651.232162424063,8616.693694308491,5605.992145209011,3532.390188364653,2996.2516954181633,1337.1597236808418,7212.025043420774,8106.387991767456,5920.435926981354,4708.883930615452,3254.5197743870026,1413.1473506321702,4797.157485952219,4540.246860576259,5519.212330950144,3653.52807600241,1969.5014497682564,935.1784346412476,4270.9391915708975,2535.8563488304558,5439.282351109521,4370.477459461207,1700.5281223852494,717.7949580943831
J,8,5333.554596548865,3711.6562833366556,6165.200235764456,3444.219140883734,1590.1958243856968,1113.2592400773437,6258.246893137977,5303.705244876347,6849.570943643515,4111.372096149227,2427.7373656477293,1235.466608313294,5876.9485563532635,6448.70678244695,5971.477815168055,4070.153135535043,2211.464780716924,1297.4462793266837,5710.636107884626,6146.647032596254,6644.285739077077,4102.904061301821,2123.4791412856316,1233.1792650340128,3445.703535046216,2057.00501909208,5893.278526152822,4566.310360338641,1020.2787651355301,692.4538237675939
J,9,6580.808223418685,4169.342229487166,4751.877136875833,3511.2162495404264,1899.3731840230644,1374.664152353602,5707.905453610932,3625.5369716275927,5666.403617416314,4102.009227291098,2234.0177085846854,1065.688088032958,5452.322076366911,5119.471064041872,5312.2255099411905,3675.8612435087994,2023.3589904294574,1137.2761528690132,4175.156314623331,3290.1253393238567,5911.263133005019,3678.093551335487,1490.5140538073929,874.9095700904269,2685.8987148163314,1762.3298765407058,4913.93706977842,2882.9811078131406,907.3121240601927,570.8187641007102
J,10,5949.115887835128,4390.803645473987,5210.083560437206,3449.7049800688706,1991.3181201493558,1273.2529193169903,8020.91675833611,8590.980265274908,5923.03639115594,3579.4466842366046,3571.6745691477768,1584.2281004863062,7008.426369623558,6381.805412386465,5043.067006140578,3467.5883752726913,2936.027050941485,1520.3867692200552,7051.745651264766,6473.226766448745,5696.800432499217,3942.7036275602472,2937.725713658854,1569.5393122510231,4261.256397423154,2960.389824908241,6978.482593178505,5339.752774867448,1464.6603789590986,871.2887946664887
