Letter,Input,S1_MeanAccelMag,S1_StdAccelMag,S1_MeanGyroMag,S1_StdGyroMag,S1_MeanVelMag,S1_StdVelMag,S2_MeanAccelMag,S2_StdAccelMag,S2_MeanGyroMag,S2_StdGyroMag,S2_MeanVelMag,S2_StdVelMag,S3_MeanAccelMag,S3_StdAccelMag,S3_MeanGyroMag,S3_StdGyroMag,S3_MeanVelMag,S3_StdVelMag,S4_MeanAccelMag,S4_StdAccelMag,S4_MeanGyroMag,S4_StdGyroMag,S4_MeanVelMag,S4_StdVelMag,S5_MeanAccelMag,S5_StdAccelMag,S5_MeanGyroMag,S5_StdGyroMag,S5_MeanVelMag,S5_StdVelMag
A,38,5093.985967341538,3254.7168025079395,6658.679328538056,5612.23958246171,2037.7456043700054,978.022797823164,7409.33037634412,6257.655501398611,7948.521851670559,4521.443318898913,3281.2588162987486,1424.2617359737003,7531.796582673908,8158.232880791134,8410.928169316283,5227.491208084606,3547.4618092915152,1386.2643271814986,5628.1707376231425,6234.901655051391,9182.760498021653,5686.014598202605,2622.005439344846,1080.5834306481463,1940.638597540885,1288.0453539121,2267.912138427425,1087.1231679867487,767.2898208803838,359.62542641902263
A,39,3225.2823360752263,2239.8759681288457,5718.477825892435,3928.5266813433404,1277.0644613635554,629.16470388983,5865.34536070259,5085.581903743622,7793.490444029158,5692.854730280424,2439.9362819480416,1219.7385451952825,8888.960596217325,9599.139080219422,7883.249740832017,5770.5233291636505,3934.3933651617444,1907.0975237509376,7969.483367117822,8819.916119852409,7469.681966113763,5815.242496565798,3540.6283405545755,1715.1134877858854,2104.3814529844167,1117.7936752080843,2300.5276778803077,1219.605813698278,770.8900011434575,386.1961737893697
A,40,4674.858511451288,2556.577184031698,8989.81761823145,7132.630732043083,1693.1085191203335,892.3830231498304,8431.597043115698,7385.182165324199,8410.34048230389,5700.577331220087,3650.421844531203,1714.5286413219776,10848.600662820161,9295.183653842349,6891.0574444361055,4268.3657862209675,4889.893848801068,2237.216483656865,9814.26269413286,8773.664187245373,5865.118382792011,3218.767429014595,4485.2459102973835,1917.8963599956905,2013.201662337597,1752.286525303763,2352.4504070485737,815.9378544821908,794.0989482414334,353.16201787560925
B,1,2046.9060075000048,1209.4179577219738,1716.1561853320004,758.3697218683756,714.1410174770679,434.7028943298539,1848.446786746768,1338.6270864454923,1749.0358166718174,978.9176067213979,600.9310051437571,405.8359092636876,1579.548824978157,1007.1938788089033,1575.8718813493633,819.9618709564601,513.5032549262629,328.3258473480121,1926.4737723942117,1591.2926519899522,1779.6291958699062,1034.4928800902553,610.353596731949,429.63686040503126,2726.9418410998233,3037.768045005923,6001.213251855368,5524.385042654568,1020.4015233435487,609.492269278948
B,2,1630.6355973867044,656.7800610061985,1415.024253727862,850.095868924151,511.70490320941786,318.7296978832637,1800.7756874083461,911.0973733026557,1238.7390666585845,703.3239783228059,605.0205935739084,359.19453345844556,1666.4734380779873,874.5025901508424,1125.1206534769594,488.32006293985097,595.7170872537179,317.01904006379874,1416.9888494980896,604.1643819343215,1515.3269881095696,837.931545746298,467.07852062830244,258.0494060264826,2463.357798573754,2213.09474632377,3794.531204249887,2833.0978962919557,1030.3195435337389,499.56874720711284
B,3,1640.2459411128793,1135.4916347832445,1806.1426971505416,1527.2160624089067,502.6965291021104,338.4108695046579,1805.6794467461323,838.1922426261067,1225.8502555976083,652.7792703902892,578.6654418321126,366.31879040030464,2276.6123532297947,1340.0321612265489,1378.3208223790698,601.8918543611343,741.1072772282484,483.7005951509966,2079.96163192989,1171.5473143239026,1360.131449149119,592.7496075793875,729.221804718588,425.96903862442366,2682.5962229320676,2219.780170357102,3946.6283015569375,3227.428240774658,1116.2346018890162,500.58988894780896
B,4,1457.488321655192,621.8145159440481,1562.3577323443171,911.343035680815,437.8030755670348,273.3097983764519,2367.328241145042,1336.299741329438,1545.067817923658,761.219273118217,642.7480821815543,423.85143060101854,3052.692606865946,1855.609966557087,1400.0183491179714,629.866203755202,933.5766674895511,523.7582427083044,2699.8676582412427,1724.3026497639412,1450.0244650375782,746.5773700980263,879.7168902580089,451.7109234066236,3440.0835494472003,2306.2414602167632,4495.107024105139,3764.981984265083,1336.7433777046406,661.976579045152
B,5,1838.2497661131263,782.2568615135547,1384.5984342848528,764.6064883493559,622.9197813623542,327.1552028832392,1776.473555588579,900.8633116596943,1640.959195228608,972.5903143640078,526.8535193553513,317.21053946266886,2310.403222333528,907.9594981224939,1797.7965356104073,737.7441064130693,726.6711779935496,420.88119580693996,2027.8641360101421,878.6003334189214,2052.8689512429637,783.8936712160737,637.6474786856891,371.2368228669547,3743.566505073187,3356.6986492823758,3921.3653211580317,2373.4602020086977,1653.680302807458,623.3154292871541
B,6,1877.9839432336958,1013.3438749784887,1922.9307084943935,1201.3686035431635,666.0419216663944,351.38104935547216,2372.2737002794292,1485.2040233457974,1759.9170139906596,1012.6021603355389,929.1963239068236,459.7199451191621,2683.3123851228734,1570.236492967284,1675.716310195292,907.7702787575041,1016.8924988203938,546.08041895077,2115.1568586831677,1219.6870349255805,1799.382301210916,865.3819007171974,761.2944408225019,430.84496276251855,4866.1363652108475,4344.124811187239,5991.35357485635,6053.905405071674,2299.0570845610105,850.1019844809236
B,7,1872.1698169696417,948.0786762858125,1377.338983416847,757.066179247394,647.1725062097389,353.52664951846765,2068.6179840870273,805.9330840161132,1357.7975776111555,975.4714504962606,751.3590737467255,373.3214310985811,2373.464151046397,1171.8679207562618,1583.1111055305255,681.6950445733906,887.00482537475,416.15298833901113,1873.5138077854879,1381.4883322117207,1812.7407343847262,821.5321234755968,777.9508414669472,320.0150410901231,3762.3612414352388,3320.0441094879884,4593.591432466843,3962.8892752406314,1660.8033436572866,691.418840854434
B,8,1130.5594436958982,671.9012905702901,1931.077748638997,1617.878262559128,406.245665280495,215.43776842850727,1354.1909003255532,657.7461558044013,1458.8595530023986,1084.3715309402223,486.440292314267,232.04173619465914,2236.095019939761,865.9821371140384,1264.9252739308288,701.7918281948129,713.3169579313522,391.4257660805694,2204.2658366576143,915.8938919679006,1453.6570213187479,678.9900694198009,719.3497837699597,396.23010580091164,4060.7491483397644,3543.529787409424,3899.4656761761717,3814.420107018092,1803.9261404065328,723.7215173320101
B,9,1433.523142243147,679.2311098980479,1679.9177288237734,1019.5000395456469,485.49637606033536,279.0755919357535,1983.7566592460812,880.5770931024875,1692.4836276453768,1016.4610089188593,662.4943264075566,355.57561955040137,2393.987691320106,1225.9677539836957,1604.0895427865262,959.9856222740593,829.4489725415697,441.8020414354389,2274.2410339270373,779.9299453171941,1596.749453569885,929.8406086659551,839.4291891443504,396.2994652205011,3721.434131377584,3029.2759870665413,3442.8726686984573,2405.6972689075324,1639.1634543703442,652.2736441852495
B,10,2062.4877045339394,1508.2498031315372,1684.0255914523582,1208.2369365457819,857.3953308161578,359.02986591668434,2530.356542127389,2127.8803466626414,1253.1292031786252,605.7585483432355,1115.7198653641312,408.15979105131356,2576.767555182887,1395.5376980063309,1434.154749887724,622.0825133167464,1055.1053766393654,437.42719569754354,1999.4910684084934,988.7388266648888,1845.5133801871252,1281.2655076330946,744.4823964375188,383.1944293379293,2730.331940938978,2175.134591764012,7082.285131466672,6911.39202045117,1233.8806547723102,466.51565011562053
B,11,1492.4553925348118,640.4208782462987,2433.26807880452,1416.1862365772945,541.3900256787368,283.94519160242936,1582.527242516558,843.1156662599377,1722.6426220915046,1105.7082527971409,564.3620842425814,318.3741473522134,1672.1586226302024,778.5297301731414,1730.7951370917344,857.0148990359527,518.2352838826497,333.21341810477156,2271.8826387805248,990.4442314475056,1931.495150213875,685.6738134494271,840.1870428805703,439.04065149086006,4666.486873209858,4743.404343102124,3525.1404507394636,2710.4583081206715,2231.05863910894,872.4495538927536
B,12,1719.9012978876092,971.6761423048922,1924.8961285199437,1938.5461419344479,678.4585780226452,312.1017348307901,1716.413027495476,721.2508710870401,1780.8838314900254,1805.1843389214873,603.1686350894556,340.9734569803405,1473.3889173542711,754.0889193043539,2023.1096264138882,1597.2096866915936,487.09982780516646,290.60043795463724,1598.3061267053295,1031.4909235355428,2476.878411038026,1664.2705870542034,589.6717627306994,296.695038472567,6015.0697670223835,6996.6769396516565,4041.9994509541257,3335.8249964943525,3032.201849912314,894.3534934025064
B,13,1344.04245678287,815.9037163569405,1119.8628627723347,906.1190490676992,409.11210787219414,261.24470879905294,1541.0835631409795,769.0747372113473,1210.659535504345,964.8655937965677,506.64845892196445,285.69653582104627,1570.539194943597,849.6285289147945,1725.2319712369913,867.1185698459731,511.34177678129373,312.09672049574556,1372.2346585952728,637.051443566307,1819.96752950245,1006.365973593478,508.0775130346448,235.7721278316179,2637.2243477166176,2797.1751357057824,3454.1102691105953,3404.0034103353555,1142.7849364508857,443.33298908352003
B,14,1479.5192665428385,741.982641258231,1916.361404149398,1274.8144472575402,550.0821976598181,290.18635869417466,1815.467088031935,1352.594082595679,1325.3047681105118,773.8342985572189,694.7896181117314,356.73030238031396,1900.8494213856957,1231.4605057482217,1236.5479892790067,637.4608872001837,749.927190727057,362.30835228714216,1871.5572709732444,1063.485017039348,1378.207645543127,746.9326012207999,731.7323749036976,362.64114206646894,4357.778356144765,3764.325610081602,5999.073915781804,5102.424646967985,1936.3453277686972,875.0199033886839
B,15,1771.8802244455264,897.8666216197543,1076.9868793964538,644.4844686708038,571.0841198357491,330.96461349807703,1900.3654344740953,893.6116133175992,1358.6370936025419,617.631740309092,619.4918406599807,365.5176462960359,1858.0018410647895,919.466779497689,1443.5587794888058,630.622599230942,580.0684795450557,358.54633155361114,2019.346754930329,1310.2952657139344,1572.680744980324,699.5960169041363,673.7371335823989,410.98958656633135,4544.971681344219,3950.7151144797945,4196.285365184033,4048.1708341783583,1958.989765896235,937.4052837202092
