Label,Input,S1_MeanAccelMag,S1_StdAccelMag,S1_MeanGyroMag,S1_StdGyroMag,S1_MeanVelMag,S1_StdVelMag,S2_MeanAccelMag,S2_StdAccelMag,S2_MeanGyroMag,S2_StdGyroMag,S2_MeanVelMag,S2_StdVelMag,S3_MeanAccelMag,S3_StdAccelMag,S3_MeanGyroMag,S3_StdGyroMag,S3_MeanVelMag,S3_StdVelMag,S4_MeanAccelMag,S4_StdAccelMag,S4_MeanGyroMag,S4_StdGyroMag,S4_MeanVelMag,S4_StdVelMag,S5_MeanAccelMag,S5_StdAccelMag,S5_MeanGyroMag,S5_StdGyroMag,S5_MeanVelMag,S5_StdVelMag
A,11,2213.959027817621,1832.8605847540216,3355.2847336201057,2775.359945139703,872.3310941276957,441.7846475012081,3364.554717753903,3517.391725588715,4044.121706681985,4354.0926576663005,1495.0857004031218,604.6583443073921,3258.735813224751,2504.384035967012,3459.208558333696,4129.348336142267,1292.6751261594716,736.042563588667,2436.9909606912133,2337.3996358152617,3590.293721453362,4162.62714820131,977.8011758843896,542.3674197545246,1533.015697282317,1100.7957902744777,1891.2971459291844,1588.627526609092,597.4493071294678,312.9414671811285
A,12,2843.7885159271714,2512.365593754368,2800.8305705324374,3398.8640413262992,1051.6792089830174,628.9962529232508,3793.083284864552,3253.095939882676,3819.016119630243,4691.834080000524,1391.3270182782785,824.2644895309652,4494.161744010584,4390.494757845834,3772.842731304613,4712.292937078716,1770.1897598720475,958.5213019966982,3746.4216403085984,3974.2753921976055,3644.7824106848007,4780.017039458405,1468.0417762160073,806.0054726588517,1480.9964022807217,727.2225632030121,1022.8034645640018,521.5977356889837,504.1795823082104,294.6371920852145
A,13,1945.971053554198,1459.327296643616,2691.871196267065,1493.6282566146506,650.381726957806,421.661874761687,3180.361328942161,2012.5136812874723,3246.4111937218127,1941.583370931497,1075.6094846930473,681.7845751991646,3687.642651726466,2813.910477106157,2854.999266701551,2411.4785855121354,1201.840059434965,831.485471824583,3251.025529042475,2043.0488270019623,3368.640837454888,2447.987911424653,1150.7319991639506,695.4070206017369,1090.6402582285768,508.6195308195544,957.2629509780552,522.5814998015005,369.0638723564383,219.44111928485293
A,14,2409.4164255873065,1727.3938427903713,3044.803001457697,2256.3711936567965,919.5574647183564,522.7333388780669,3336.3733044878627,2110.525094165132,3513.0850842231494,2582.4691921703206,1206.824724415144,726.082078151652,4027.1803058987934,2890.6933050361627,3790.9904350397583,3307.9972211577,1482.978001285101,886.8226305706925,3047.7151521092087,2245.56760120998,4425.979415049116,4401.344119846969,1123.417720143441,622.0329303062144,1255.2600514856122,772.4252087706217,1302.7085786591324,1051.4354100884668,429.1401203623394,256.40347098187203
A,15,2718.0866495007067,1679.5283462347463,3247.102904619888,3384.6190805700844,969.0275470196772,591.8388900978974,4241.640458724278,3446.098913106428,3667.749145787514,3091.115411113756,1633.422997472565,951.1952394555298,5315.866671739841,4234.736417805196,4418.021531951516,5441.357366798544,2035.5957427100584,1170.806563284209,4773.222776607054,3787.029419595213,4089.064484745711,5585.8722334422655,1857.041253489436,1031.3367864213128,1746.1155616653273,1049.247561498324,1219.5819997722049,600.6991724912151,631.8881234394835,341.65769914597706
A,16,2620.743513967393,1594.603221493623,3025.313155150675,2579.2238053864708,939.9775637757832,558.558179348243,3594.7960680255146,2653.78903255483,3206.7288077262783,3326.5488841588367,1326.1568439186549,767.0721836142802,4280.992943055773,3497.1214479206565,3422.8401832563563,2976.400949323796,1531.197736993381,979.3856705430708,4301.995337556311,3665.822092743149,3321.595917434194,3164.1751687895694,1581.589329066318,983.600294475513,1244.1289949763695,840.1886953887732,1082.0610884489895,636.436530311223,478.7463339258082,262.85939374029863
A,17,2507.830985906949,1903.3714157055567,3519.478338182892,2575.2577253668005,953.273344876305,520.3120027782581,3422.694027529906,2902.9535121856684,3933.308423493853,3045.4646867386755,1384.861686169279,726.9741760583304,4527.068225457385,3910.092170531806,3683.1409298638014,3130.131154921789,1823.1425206083047,959.9008757119988,3708.324432751015,3045.7159915957145,3587.999953926113,3158.3469745859475,1480.5202082384694,785.0718857560041,1404.483419225838,781.8857494031331,1091.7125035226557,599.6817621891595,500.6196052180285,275.2823968770179
A,18,2536.303484947128,1959.209057820287,3443.0071996046745,3014.408615047133,954.5124547083942,547.3307238578079,4250.131057103035,4129.533811152082,4352.731680034474,3791.44780843997,1651.6461727469418,1006.4747574206344,4829.036164409636,5121.7478679474125,3384.395598303383,3516.3968236939195,1848.6576432868687,1165.9096901264418,4434.130073199332,3961.0300420407416,4122.591837360964,4368.80650664741,1709.9912905979968,1011.7063149792656,1461.7393154296,934.48845564159,1370.1743781169143,810.8246102283326,540.3082176924474,300.14884678893804
A,19,2710.9128900309724,2166.4827030613283,2502.278986555957,1773.195226403593,1153.073482305217,544.6323236432899,3248.6589734784666,2627.491365169035,3112.3233149920848,2816.0411854155614,1373.1217636104548,621.0934415200066,4525.786039227132,4097.776375930827,2979.1013192140103,2236.462060623284,2046.834587732956,850.1030211099524,3916.555163018657,3532.728216977908,3281.2965424180056,2574.635192743943,1775.423363885442,742.06074169952,1214.7932196207482,769.3171865774586,1196.6640782859945,665.7754566968745,485.160020904156,215.0539171801593
A,20,2560.8850976141366,1521.3709333419754,2737.999284129038,2596.0373254460096,942.230461111443,536.834003384676,3579.613056036622,2989.1598098884165,3329.9602437963904,2414.394940970818,1376.3114524435705,743.4722405243906,4300.119090218232,3526.6062737341026,4050.472319545839,4186.746456957115,1685.828445626286,885.3306995095442,3670.509748077071,2740.887573263667,4288.558117287264,3605.206750264055,1399.6625948268245,721.3921555857485,1672.3181428467165,975.9372567464106,1194.11205288602,647.2359733144743,494.6153123946064,289.79067623079914
