Letter,Input,S1_MeanAccelMag,S1_StdAccelMag,S1_MeanGyroMag,S1_StdGyroMag,S1_MeanVelMag,S1_StdVelMag,S2_MeanAccelMag,S2_StdAccelMag,S2_MeanGyroMag,S2_StdGyroMag,S2_MeanVelMag,S2_StdVelMag,S3_MeanAccelMag,S3_StdAccelMag,S3_MeanGyroMag,S3_StdGyroMag,S3_MeanVelMag,S3_StdVelMag,S4_MeanAccelMag,S4_StdAccelMag,S4_MeanGyroMag,S4_StdGyroMag,S4_MeanVelMag,S4_StdVelMag,S5_MeanAccelMag,S5_StdAccelMag,S5_MeanGyroMag,S5_StdGyroMag,S5_MeanVelMag,S5_StdVelMag
E,21,1809.7628065799372,1008.1158583813217,1919.9671397213474,1171.4804580701411,541.290404562512,347.3590577305463,2079.377643141468,1322.8857158513104,2358.5500968857496,1553.2997044132285,677.8477881829364,416.245957797407,2893.652621062956,1718.7891111522333,2989.1144359888476,2096.1483087589654,1014.8678657616515,613.7597054910856,2323.4457308527644,1667.1160534833987,3171.5660287871997,2345.222248272643,853.9416264579888,493.3110246172965,3067.721193325573,3325.0465680981256,4213.225063503629,4092.2567240478497,1277.6687424178272,655.1683823211504
E,22,1702.5090931309019,1146.597482906096,2363.0597714842247,1916.9122512240679,595.7073354348245,354.7570589969628,2122.5592112370796,1449.4157080674352,2503.3322971800217,2258.2926980122384,810.2996746757501,431.3651715736768,2184.566798471192,1559.727348935488,2903.6863500993863,2618.2389809749043,810.3654793435118,453.61229437463044,2083.7490280466086,1689.5824892898288,2580.4159315820043,2195.1325404261524,818.9013589717442,421.98797110259983,2316.1624942321287,2450.96038326049,4038.8548447530216,4258.657576691867,1005.3396760433222,429.2752279136175
E,23,1664.7382452732895,1282.4009024967227,2491.380977942208,2180.235575917824,566.5314971119611,364.1216403144832,2142.684507226183,1657.9621836739493,3263.7476865399326,2647.1967321310362,829.1927493356956,452.7138093257616,2544.338457350253,1780.5902994368284,3123.397559966883,2570.1308200931953,955.1299944589393,543.8686537911034,2283.8516098111972,1309.4990738304477,3335.9743820179974,2641.628620050449,794.774489813952,478.51571918126854,2768.7144051392224,2444.079487818381,4835.811437766984,4409.006583218267,1106.3414352245936,555.2898868439066
E,24,1719.1173298414428,930.1774595413654,2230.100662270165,1535.688029399908,565.8429789761699,352.59106150085137,1960.2262138478102,1144.5692161437332,2648.246787029023,2334.2699913442866,661.0205671864038,407.69589756915803,2655.658796149596,1893.9953427696908,2704.0107163090224,2975.72835871085,935.2613087777387,576.6834655994377,2816.2684578626504,2419.0749209662627,2671.3195385819226,1986.031371930077,1026.0018887781002,588.0835306429423,3071.33630441885,3859.413077808433,4196.306703036269,4970.419750036498,1280.182759289817,646.5816129352384
E,25,1750.61554961594,1166.0974219347543,2071.1492084893284,1717.9931842629728,635.7230651365259,357.61074329693895,2141.1458788746722,1513.0480248088652,2679.8207922612537,2277.5050472203716,794.7671784706779,439.4453261874837,2731.209392497767,2086.921837140044,2828.240964821068,2435.715952478449,1042.833233757742,585.4817714034403,2281.9772287894584,1574.2690136334334,2774.161423405982,2534.5864350789257,846.073511356804,479.2968835287329,2297.094713808274,2227.891351882781,4210.73764368179,4291.335153810655,970.9339191107689,478.5152600682363
E,26,1687.37406302008,1256.634302988386,2239.0670964018996,1914.600098665611,558.9495532811686,377.89194390939167,3309.584354245255,4782.328868044837,3487.467999724192,5537.963294470247,1420.5303406687217,666.8697220339566,2191.05154162255,1863.589048570915,2641.5852215602054,2004.4548787599888,828.6204903040845,497.3016709822628,1990.7465171753747,1625.2605343003054,2630.2549429756796,2084.531316615801,745.657313090679,439.3154236694291,2314.1263397543653,2148.959814341595,3518.996535628291,2921.839324549878,885.4711507680544,499.0811949464271
E,27,1709.7758670790067,1186.0921061849417,2178.060787188085,1804.8269535646948,604.2395428216255,361.851989489003,2555.4473730322343,2781.4205405983917,2525.031974565789,2046.5121081172213,1058.6551323664335,399.4695095276107,2620.387645777029,1686.8349314201198,2576.659754876081,2495.8512340686357,1019.7314055366714,510.9981285568303,2533.7798816406666,1916.8797592423498,2685.2676982730645,2703.6304610396146,932.5539554597759,490.1533440726882,2295.9116809150046,1844.13612660184,3714.949753435322,3001.025817025046,895.2225356888114,457.11607961013857
E,28,1664.7853109039106,1512.5405345307508,2732.555252313132,2688.344206813167,604.5302680233754,363.7677320965606,1922.980526478097,1494.991603583786,3105.2489384325772,2726.205747988099,736.9676180055421,407.49964591606823,2489.135713819631,2050.5766013947477,2970.8701975548893,2737.675197686931,982.9339690805737,536.0498093244933,2366.7391082002973,1928.497600132098,2767.9411408968267,2437.243030666161,936.6067024246738,495.44526917745856,2615.394257807014,3314.421273198399,3779.493270045402,4744.569619225912,1089.6041203480063,529.866133672629
E,29,1792.0294930912498,1458.8352531698426,2435.338836723837,1487.9757958698742,650.7007434205262,383.56454392148476,2083.385392213144,1623.0672529235767,2836.0974607670346,2227.76036060452,811.2780727308163,418.1668809169481,2422.845478657824,2107.4563546008108,2625.0631457230875,2569.447547570569,950.7155050195354,496.36054165217195,2396.524130703902,1787.1106823456425,2736.4582789720844,2527.825985396372,923.2094330684563,490.3578060182282,2151.7092880247615,1862.745457604977,3673.1256782904597,4436.884556080228,871.367974352099,406.9498060642194
E,30,2220.901685778836,1297.9363243644598,2381.785509371732,1237.0481017716481,823.1838965834695,432.8972426909808,2702.8589665064305,1594.3733587763531,3085.2036216600018,2316.600220505474,1063.696121221803,537.2461380638379,3389.1031445711005,2969.122071498287,3282.3864955300905,2083.0817585279005,1364.2386902091268,696.2911828156244,2670.474338309945,1607.8449267351816,2847.4568961932982,2608.0357022711996,988.1256010166446,534.9526295097211,3098.7245877368823,3848.195217157634,4738.5840530701935,4844.905599259789,1331.2957431511231,590.8036620073428
E,31,1681.9305392371343,1044.6210610462927,2404.4035546354526,1712.5508795963995,573.830593060317,343.6735347031438,2440.3246413699885,1783.5392187228285,2540.269881052233,1527.3257654864842,879.2695334575578,509.45127069186725,3021.0272323935715,2596.8311383562154,2948.308778270667,2685.4106246479564,1208.520545961683,623.5590991608477,2389.0686952078436,1289.9429326826407,2800.802196674751,2573.626792602589,863.5130014244187,489.47428700920443,3242.757405304259,4122.242885898936,4448.9013809225635,5337.247626031165,1287.146023776275,700.5434153449501
E,32,2577.5983663548036,1619.8071372126522,3071.331489149449,1888.5783614954996,861.5682557297464,550.843484190429,2718.0877794696567,1665.4913158277686,2987.01801707111,2294.0505913542042,912.2432253839883,560.2668779893487,3642.8770299314733,2917.3768945403076,3405.310528163361,2631.1334690166836,1347.5844351529227,777.6028229328444,3111.7458086352854,2495.2849581642445,3355.153998247196,2379.546797301086,1125.0024872711206,642.6004806481818,3657.982298956621,3748.3493034294484,5494.458737244509,4890.365780385705,1526.3426574479552,750.2879871914897
E,33,1786.700689330195,962.0031947696463,2314.6621629810925,1512.998866907603,618.5368413832132,372.82780413315436,2570.628507311404,1372.6216075080354,3074.225644412064,2184.390182290982,912.1809704722991,550.4031637757497,3189.927325367944,2027.0644190234595,3511.195684734486,2529.0817789766947,1167.8704020164523,701.5610578931678,2686.7040318882136,1485.3075254086673,3200.9862686210645,1922.2652738629477,901.145397257016,576.3239080635517,4275.711311260147,5572.357291376966,5978.501547834067,5889.456144674621,1900.0495805585579,885.7073292920227
E,34,1606.7618975649661,964.3771070143822,1902.291527403463,1076.2277180127815,579.3364018840208,326.050035117095,2893.92512851291,3110.5005787753103,2553.491782080903,2335.6729959147315,1227.6955287686044,533.8176389851088,3306.390947651072,3693.448713775656,3223.168961360297,2864.1462683535533,1294.1046197892615,775.1153412213831,3145.269875647906,3111.1194784742365,3148.8531211475765,2622.0476295138433,1224.014578985198,721.3342627616878,2550.8205280418897,2222.59749701112,3769.5557452651647,3953.060584324302,971.1733847892377,543.0332138882558
E,35,2094.3287611533347,1048.5990845914082,2866.8306687913146,1834.5641880914243,671.2508516150074,432.1188283130663,2905.6217535515425,1625.4154008400624,3582.688233758545,3343.8846357474836,1005.2280197057628,585.5527228430277,3136.3453798164765,1772.4121017708724,3032.2282300654065,2591.5641316190527,1107.2377718350972,669.3216575479279,2922.6187814402956,1806.881971345235,3571.146721396426,3218.4288481353065,1073.234857281887,626.5419546049792,4737.589409596025,5783.498689036212,6421.009120630701,7863.967295378163,2045.5710808893289,1055.5353377383472
E,36,2249.8764407481744,1689.0735630416827,2342.7626628943835,1357.7418220516072,791.5356124784712,485.56649815327654,2839.170287334608,2093.550472168349,2878.094875148908,1528.5258571223424,995.4579095613558,627.8380495791421,3179.5514123901985,2434.5520770703374,3498.3892799771784,2431.859803111758,1105.6301905030937,666.6283665103458,3083.149262212738,2262.998591894624,3838.0336432618087,2564.401898482468,1026.6164760379743,722.0102060522343,4236.851129333156,3915.2632744003777,7021.5630419982135,8517.856817283606,1699.4009571016402,936.3370827450425
E,37,1895.861971955257,1260.9083564216407,2700.538836186447,2062.706101944421,656.329451456796,405.4737295668552,2518.8197564607294,1751.5713044187244,3046.967873524064,2243.063828831504,915.6008420836865,537.0882414436769,2850.755950359814,2150.122673590535,3727.712514959328,2616.9989252129244,1014.9214967842589,644.2665346629358,2775.3178103341643,2279.670162905586,3660.932048828095,2881.1611053728543,996.8828978577369,640.762985927533,3576.1564424127328,4716.472898193088,5131.923065984136,5346.314874618776,1475.453280477379,736.9740025237251
E,38,2035.3463941704595,1380.2608651038793,2350.9064405478275,1659.7860371266963,624.5666480901067,436.37818142872067,2055.969405582093,1216.1571869254467,2971.0953241815723,2307.1125039486906,713.2203679724435,438.75418213865225,3216.8763623829363,1981.976530926118,3306.573106044468,3280.094870104131,1110.9795018155291,673.7123324284735,2398.100817512351,1497.876987287872,3183.6871032828603,2915.251145423048,774.1341998493924,510.6655610818973,3161.837117230986,2699.546914595197,4528.233014970545,3794.4939401889637,1285.8210376077634,631.5635019180331
E,39,1731.7745778664505,1013.2437078292058,2786.787269478704,1637.2714427276353,574.3693112593755,365.2006418612339,2338.8408873393846,1475.4757889269217,3994.2797311893537,3176.785480876841,793.9013851909166,521.0120253947681,2721.6301524170904,2165.6103789588105,3981.505529490733,2391.4836725628543,993.5365687976048,610.5483131088955,2460.177208093788,1899.5765593352255,3829.4831215696877,2734.3047944793716,886.9099715797239,551.163100902094,3399.3486846378364,3099.0016973617503,5764.351841739712,5980.327530819862,1344.2149817524023,723.7004492272515
E,40,1918.3385937644443,1166.1453767321868,2222.2169181893723,1188.1218896910057,630.9173510617145,405.3585400509305,2821.5867499197807,1994.1550121986827,2855.5362258306086,1835.9524743220027,981.0994624367956,615.7018179391866,3341.032347328113,2452.318363122374,3530.3969541773095,2452.4993760826073,1198.086397804073,767.2892757793971,2910.0541724835807,2304.598384363511,4024.4893470309485,2651.1339016323577,1047.1236618615644,661.595218551048,2586.5381422541886,1943.6918322265622,5175.743554813394,4177.099000629217,1028.724206532892,542.4885111848248
F,1,2122.917798063543,1644.5040354663283,2357.8540521184414,2312.155633853103,784.7215907467527,402.6221270875033,2641.719032280265,2300.829536164776,2752.285153292806,2942.7399430571495,969.3285350107328,488.034860739662,2641.024812805649,1879.7951851584478,3078.7104796972985,2955.279402138152,981.7271241104332,506.135556265578,2735.7158430694544,2323.6652783864506,4200.702584512759,3907.0165547342935,1070.8939513402293,597.1741124359608,1989.023529493849,1573.7326326666266,3651.8701785958124,3786.664463770535,746.1429101196646,387.36205500323655
F,2,1697.8144685528832,1445.9197869773034,2097.9184159874367,1615.0705309245056,668.8391253311258,335.8561238235226,2449.100683169509,2052.5997767949416,2149.093679970643,2027.2032177263925,951.632135375447,483.81455759767033,1833.0789897815503,1996.257227218339,2294.779768614179,2159.802631563601,746.1155620923023,350.5247797435237,3555.302295522075,4503.460512478761,3452.5694527066944,3023.2412840751886,1445.869793015664,795.7547437593696,2156.878135959688,1510.0035452339387,3665.3593958783354,2762.261635471268,740.4814053508928,457.121629211956
F,3,1716.6896063972722,1012.3501347298663,1936.2656265927449,1557.0657454890609,569.8482322788558,322.53874454758403,2602.119714235074,2448.2248656504526,2073.2693102448147,1574.9278629343596,1098.574070272176,503.7637834471304,2560.976423197769,1940.4760394875175,3014.1638821539777,2583.7777328494144,1022.9360363518388,502.6957297120389,3732.0984479408753,3379.4570088813534,4441.765035162391,3071.2196880732663,1466.0468234881505,845.3546309520228,2028.499363141752,1841.8514689663516,3619.7617616491316,2707.741034082243,757.7081272894463,412.4018844176971
F,4,1886.821044897321,1521.240232354043,1971.076550133873,2349.501632477056,710.1640450607109,394.4615355543761,2867.3643720551563,3266.520634845085,2229.066268389336,2008.288468106323,1198.7893652336916,591.5710020270329,4037.4630388949777,3577.8719526496375,2576.4541093338125,2200.3615123422132,1643.3999541792705,824.3825569005346,4799.700448714944,5950.4088601209205,4285.802206636131,4363.1018433670415,2005.1791013346506,1095.0609105694036,2316.4723655134903,2186.8401358609494,4214.163367956711,3942.190481911262,935.3019925668386,471.4098073086006
F,5,1587.903446652135,963.4781492645644,1791.9793879564127,1227.0107978902881,586.881287007177,312.9582386277318,2777.238704745746,3148.509516717739,1986.5087503574523,1432.2565403073825,1216.1327149080726,427.13520607264417,2179.4771563252925,1846.2886624404694,2104.5809304436957,1429.7080605713697,872.3965505343635,415.57114507265595,2677.5031539243832,2384.840112193055,3284.288553245299,2575.7360742168253,1071.6534778394062,585.6549897673096,2248.5062459434353,3095.3866740608287,3178.3418536279023,3257.592237600825,879.9864261394569,455.3456625360411
F,6,3689.041323239491,3742.423828941803,3309.5681467120567,3427.8593667942278,1402.9036617976103,842.2601769616523,4024.1448657661563,3707.9300289147695,3557.688251017466,3698.09221032579,1625.400885942493,848.8632912772908,3721.129271436155,2962.510159520306,3364.4290457260267,3146.4698288359696,1443.7547244496413,802.0121294876673,4471.892949055199,5387.77662419206,4069.145332815905,2955.0425934616474,1667.5337821590883,1122.7929098935856,2482.2291471674625,1419.2991090507637,5067.265932136686,4787.447718827529,882.4222107634711,508.89826219811374
F,7,1980.7104154876422,1098.1125852929522,1975.4231718768333,1158.3406281237274,701.9609655964649,408.4976020246109,1661.2653112466417,867.1217132840111,1976.1611643289775,1221.843672016981,571.8373693218691,318.6001086325647,1351.67287293863,651.1746651719719,1901.0639529813864,1478.9326714474819,455.34005558414947,256.11486519627977,3007.109711560162,2211.8095945719556,3635.6116488131565,2988.443245699019,1062.6807263627074,665.41730471058,2510.838422401943,2259.2925699408925,4033.8743050973308,4042.1035361461886,869.3819113204685,533.6800103437967
F,8,1690.965042714113,1035.0699127686294,2235.005850972217,1862.9663935830827,517.1502388208958,352.25705537596406,2339.6024615053957,1188.628967389696,2216.5216890424817,1692.9514839487467,751.4736904651784,454.7541995411007,2313.9168693024103,1647.7999641818576,1984.5900963553927,1567.0233703420295,817.5379525619646,471.1095553710459,2573.5395598476807,1810.9785017771487,3593.59847122294,3046.720992948673,951.7638156510052,584.2239073972413,2355.2576064758696,1733.919146655218,4010.325711024552,3786.061220648105,791.9239747029891,511.3660166104953
F,9,2713.365968177798,1986.8906921958649,2843.9593365804644,2903.1247461789862,1084.7924827911402,546.7404235592376,2677.8769810901636,1861.6732726629111,2957.226220586118,2850.8197262415492,1000.6682655791442,572.6771327894594,2760.7400146704003,2015.914698442788,3110.065220614285,2799.146412038037,1000.6688854673637,594.0113019529465,3269.6145970083735,3060.642234406003,4758.032024899314,4435.154626676791,1258.5095780591332,741.6166303254179,2962.0357277987164,2167.678215797707,4135.432618627018,3150.6140811031873,1181.6546894393628,599.4949349263538
F,10,1685.9763627804466,1212.5288467272094,2382.6369832010187,2087.9511054578716,592.4971966073202,355.3773893740658,2559.488984909507,2004.693900855415,2668.5801911015533,2239.36634059959,928.148595752777,562.8280732425444,2076.7668791079523,1289.5422947077832,2676.761978475009,2385.3644961180576,724.3710678144286,432.86072632416506,3448.3245483517867,3318.047514613745,3952.374299306276,3281.2096747134624,1354.4448794348723,783.2042966728109,2597.0025916881423,3248.6712728075568,3892.9470959543246,5156.243930478929,1018.012069943524,538.354969855651
F,11,2139.690141907369,1763.94191985576,2076.503364393116,2084.916304414657,781.2527389901443,451.38785701017895,2388.511364094463,1606.5156281815653,2387.729315813239,2173.685600404539,834.725192025602,496.9072751632415,1996.6462977206193,1152.076196177381,2538.9784536909756,2173.6072852387533,678.0386731737133,399.46403363700296,2470.084452539995,1797.0411228795501,3920.7667112119743,3360.1483862326736,855.1742595284916,558.4567022352464,1803.3310767125695,1631.5793047727364,4181.13412128194,5052.828637614965,661.623979085291,367.08123970637746
F,12,3695.907165804726,3720.7924857150097,3122.300695551584,2415.4955478241095,1582.2244747319623,734.1777873612043,3192.7853773810193,2988.9225540287825,3259.0074785345823,2408.9888189561325,1294.6141536939053,654.4506327526781,3354.8788868278907,3036.561732406646,4921.606160812245,4631.408949807276,1321.9470142615278,723.8678449409261,3175.286467335076,2662.3173834760446,4407.229350941683,4398.523222849705,1180.842150705363,707.0059475139518,2982.157515303244,2789.5426245032318,5448.498163673761,6167.214480455795,1062.0754861014034,596.5800414112089
F,13,1769.9089407973556,999.4305084824969,2107.7588505295917,1628.517616734364,617.0141923076054,304.5968387114373,2076.719061823904,1231.918397564239,2407.109204397341,1722.5898733754357,719.6733751867013,355.3105824838089,2407.355175855072,1419.644870129074,2611.045430397251,1659.8213225831369,862.8874382301881,421.03202975023015,2695.3367262380893,2506.3374537743593,3331.292468251748,2754.317132424874,1092.4239560870024,549.4326612902249,2547.5331047259956,3130.350152990098,4651.800710235916,4812.394673756365,1052.4472629334464,440.54826794129855
F,14,2353.0887744907627,1208.3543434628607,2312.435073093169,1775.547213601652,781.944823153553,476.8265255814318,2225.214601516481,1345.8344910121198,2291.93310932411,1813.412183532447,854.7862351934353,426.61511311643807,2385.7327725165173,1616.3114298119192,2438.632135994068,1778.5019132115124,936.4681582316326,475.61129058802237,3200.1937524260256,3018.6376806323465,3968.0699462872285,2890.1170761531575,1263.5835417176131,672.0668095633636,2609.0434648436994,2064.0266952140864,4054.4068778423666,2791.158209445411,993.292821180351,483.2711484720172
F,15,1807.1215423419526,792.8056074496717,2104.839717829097,1765.746446194676,588.8325494676012,354.41969100881533,1821.9043734899208,974.697108777029,2201.277876430655,1810.9121643489354,587.1415671137731,366.54882264023644,1801.3891164167514,874.2346660109491,2210.8900008278224,1872.9325763330494,624.6796973245032,349.33806373169625,2734.678254744428,2070.1785775695703,4484.165902102868,4679.178153657752,1013.5103326175526,570.8913327213352,2205.4737056046333,1865.5987601535778,4640.216603767527,4476.958621108772,765.5203081730083,421.170253004333
F,16,1912.6754429176203,1012.7905262490781,2371.698608518627,1591.0737503650819,637.3346466797154,372.482736567336,2554.7917865619947,1615.9402610602203,2456.091596890873,1720.9679340946593,920.6145925338418,525.9741254676001,2868.8444171387023,1985.7665296434268,2734.9945081196884,2227.5302908838626,1090.2153216130687,601.1707643563686,3867.5874312620135,3612.8175931735186,4986.807118179582,4723.304651255669,1577.0537097605518,807.8303910277052,2708.837443150459,2357.3356160262974,4463.657849902822,4353.4450911319545,1187.4742688137746,494.40673302919555
F,17,1871.5213078488891,1627.3375477348222,2138.226007229067,1964.1123658689294,673.5358558690185,373.32140578639877,1953.9525452778034,1859.9236411214288,2354.784221052382,2107.911568005814,643.3404079202624,391.57323835218904,2077.0012398906047,1954.1000101051357,2236.763501849025,2240.6580379536026,723.9176536682011,415.1407430813007,2769.5205012673387,2059.952473495422,3755.9958982915687,3096.7634817688145,980.7383708097179,574.2075220511327,3623.247163821893,4093.1013901266374,4503.243000058666,4800.908372503335,1289.0939087453448,703.2636022103469
F,18,2067.052152583723,1543.2125253830063,2469.664613777914,2150.290926933653,668.7603183279006,454.06127855476035,2362.2287623543934,1958.8074878113034,2359.9425935254612,1977.6205523341225,737.5977050021826,525.8696977192467,3397.269125861514,2200.5481104643327,2848.3375702162425,2134.763385271218,1051.987381827702,754.9683762973725,4369.822625427423,3795.171764532217,5013.563015040904,4509.015055332367,1485.6243075570987,1013.8035145143047,3119.2907228192125,2755.1055127769596,5846.996695266005,5204.999068376325,1119.6193592173502,672.188933493291
F,19,1864.0111658522014,1223.0943845747622,2088.970363621967,1375.5557653759831,620.45240034818,354.5044333954208,2456.0856362938553,1395.9127290740666,2138.574683672012,1479.3270251560857,780.1061986433806,448.17142330410917,2922.6628800195754,1553.0940698346903,2179.2848953070225,1598.7892591228713,909.2323284296396,555.3996302769796,4040.3649246638543,3208.0971424734084,3708.2147354835056,2835.1248386169873,1567.286422347389,847.1770944713247,2522.2342100817423,1321.03485551795,3697.783999587007,2302.9417787144152,852.7593525823056,495.92637127731575
F,20,2084.199029514482,1258.960446309133,1787.6805760490627,1187.6867360616989,804.3084195879289,420.11448294254035,2278.233061722931,1397.403168907442,2267.461410010399,1903.6538315470204,796.2756986351055,469.85903449000534,2020.9362509481016,1168.0784090136383,2463.3372441925712,1885.202756701186,643.3948249069567,408.9941627845734,2531.451507720271,1829.1412641074958,4316.281348969187,3239.7589760336714,882.1737145784757,571.4150408337582,2796.891041598843,3711.581671124069,4024.316402623266,3867.4530569649237,1095.0746030897528,538.7656991005575
